"from","to","weight"
"Temporal_Mid_L_t_1","Amygdala_R_t_1",33
"Temporal_Mid_R_t_1","Amygdala_R_t_1",55
"Temporal_Pole_Mid_L_t_1","Amygdala_R_t_1",39
"Temporal_Pole_Mid_R_t_1","Amygdala_R_t_1",35
"Temporal_Pole_Sup_L_t_1","Amygdala_R_t_1",47
"Temporal_Pole_Sup_R_t_1","Amygdala_R_t_1",72
"Temporal_Sup_L_t_1","Amygdala_R_t_1",44
"Temporal_Sup_R_t_1","Amygdala_R_t_1",54
"Thalamus_L_t_1","Amygdala_R_t_1",45
"Thalamus_R_t_1","Amygdala_R_t_1",42
"Vermis_1_2_t_1","Amygdala_R_t_1",42
"Vermis_10_t_1","Amygdala_R_t_1",27
"Vermis_3_t_1","Amygdala_R_t_1",51
"Vermis_4_5_t_1","Amygdala_R_t_1",53
"Vermis_6_t_1","Amygdala_R_t_1",33
"Vermis_7_t_1","Amygdala_R_t_1",23
"Vermis_8_t_1","Amygdala_R_t_1",41
"Vermis_9_t_1","Amygdala_R_t_1",48
"Amygdala_L_t_0","Angular_L_t_0",27
"Amygdala_R_t_0","Angular_L_t_0",25
"Angular_L_t_1","Angular_L_t_0",100
"Angular_R_t_0","Angular_L_t_0",36
"Calcarine_L_t_0","Angular_L_t_0",35
"Calcarine_L_t_1","Angular_L_t_0",4
"Calcarine_R_t_0","Angular_L_t_0",30
"Caudate_L_t_0","Angular_L_t_0",47
"Caudate_L_t_1","Angular_L_t_0",1
"Caudate_R_t_0","Angular_L_t_0",28
"Cerebelum_10_L_t_0","Angular_L_t_0",31
"Cerebelum_10_L_t_1","Angular_L_t_0",1
"Cerebelum_10_R_t_0","Angular_L_t_0",31
"Cerebelum_3_L_t_0","Angular_L_t_0",29
"Cerebelum_3_R_t_0","Angular_L_t_0",29
"Cerebelum_4_5_L_t_0","Angular_L_t_0",49
"Cerebelum_4_5_R_t_0","Angular_L_t_0",41
"Cerebelum_4_5_R_t_1","Angular_L_t_0",1
"Cerebelum_6_L_t_0","Angular_L_t_0",33
"Cerebelum_6_R_t_0","Angular_L_t_0",30
"Cerebelum_7b_L_t_0","Angular_L_t_0",23
"Cerebelum_7b_R_t_0","Angular_L_t_0",19
"Cerebelum_8_L_t_0","Angular_L_t_0",21
"Cerebelum_8_R_t_0","Angular_L_t_0",38
"Cerebelum_9_L_t_0","Angular_L_t_0",41
"Cerebelum_9_L_t_1","Angular_L_t_0",2
"Cerebelum_9_R_t_0","Angular_L_t_0",44
"Cerebelum_Crus1_L_t_0","Angular_L_t_0",27
"Cerebelum_Crus1_R_t_0","Angular_L_t_0",26
"Cerebelum_Crus2_L_t_0","Angular_L_t_0",19
"Cerebelum_Crus2_L_t_1","Angular_L_t_0",1
"Cerebelum_Crus2_R_t_0","Angular_L_t_0",20
"Cerebelum_Crus2_R_t_1","Angular_L_t_0",1
"Cingulum_Ant_L_t_0","Angular_L_t_0",51
"Cingulum_Ant_R_t_0","Angular_L_t_0",39
"Cingulum_Mid_L_t_0","Angular_L_t_0",55
"Cingulum_Mid_R_t_0","Angular_L_t_0",44
"Cingulum_Post_L_t_0","Angular_L_t_0",46
"Cingulum_Post_R_t_0","Angular_L_t_0",30
"Cuneus_L_t_0","Angular_L_t_0",35
"Cuneus_L_t_1","Angular_L_t_0",7
"Cuneus_R_t_0","Angular_L_t_0",27
"Cuneus_R_t_1","Angular_L_t_0",1
"DVARS_t_0","Angular_L_t_0",25
"DVARS_t_1","Angular_L_t_0",69
"Frontal_Inf_Oper_L_t_0","Angular_L_t_0",53
"Frontal_Inf_Oper_R_t_0","Angular_L_t_0",36
"Frontal_Inf_Orb_L_t_0","Angular_L_t_0",54
"Frontal_Inf_Orb_R_t_0","Angular_L_t_0",43
"Frontal_Inf_Tri_L_t_0","Angular_L_t_0",54
"Frontal_Inf_Tri_R_t_0","Angular_L_t_0",21
"Frontal_Med_Orb_L_t_0","Angular_L_t_0",21
"Frontal_Med_Orb_R_t_0","Angular_L_t_0",24
"Frontal_Mid_L_t_0","Angular_L_t_0",42
"Frontal_Mid_L_t_1","Angular_L_t_0",1
"Frontal_Mid_Orb_L_t_0","Angular_L_t_0",31
"Frontal_Mid_Orb_L_t_1","Angular_L_t_0",2
"Frontal_Mid_Orb_R_t_0","Angular_L_t_0",30
"Frontal_Mid_R_t_0","Angular_L_t_0",31
"Frontal_Sup_L_t_0","Angular_L_t_0",35
"Frontal_Sup_Medial_L_t_0","Angular_L_t_0",36
"Frontal_Sup_Medial_R_t_0","Angular_L_t_0",31
"Frontal_Sup_Orb_L_t_0","Angular_L_t_0",22
"Frontal_Sup_Orb_R_t_0","Angular_L_t_0",23
"Frontal_Sup_R_t_0","Angular_L_t_0",24
"Fusiform_L_t_0","Angular_L_t_0",17
"Fusiform_R_t_0","Angular_L_t_0",30
"Heschl_L_t_0","Angular_L_t_0",44
"Heschl_R_t_0","Angular_L_t_0",21
"Heschl_R_t_1","Angular_L_t_0",1
"Hippocampus_L_t_0","Angular_L_t_0",25
"Hippocampus_R_t_0","Angular_L_t_0",27
"Insula_L_t_0","Angular_L_t_0",74
"Insula_R_t_0","Angular_L_t_0",30
"Lingual_L_t_0","Angular_L_t_0",30
"Lingual_R_t_0","Angular_L_t_0",32
"Occipital_Inf_L_t_0","Angular_L_t_0",15
"Occipital_Inf_L_t_1","Angular_L_t_0",1
"Occipital_Inf_R_t_0","Angular_L_t_0",36
"Occipital_Mid_L_t_0","Angular_L_t_0",52
"Occipital_Mid_L_t_1","Angular_L_t_0",1
"Occipital_Mid_R_t_0","Angular_L_t_0",38
"Occipital_Sup_L_t_0","Angular_L_t_0",27
"Occipital_Sup_L_t_1","Angular_L_t_0",6
"Occipital_Sup_R_t_0","Angular_L_t_0",16
"Olfactory_L_t_0","Angular_L_t_0",31
"Olfactory_R_t_0","Angular_L_t_0",20
"Pallidum_L_t_0","Angular_L_t_0",39
"Pallidum_R_t_0","Angular_L_t_0",18
"Paracentral_Lobule_L_t_0","Angular_L_t_0",14
"Paracentral_Lobule_L_t_1","Angular_L_t_0",1
"Paracentral_Lobule_R_t_0","Angular_L_t_0",13
"ParaHippocampal_L_t_0","Angular_L_t_0",45
"ParaHippocampal_L_t_1","Angular_L_t_0",2
"ParaHippocampal_R_t_0","Angular_L_t_0",30
"Parietal_Inf_L_t_0","Angular_L_t_0",24
"Parietal_Inf_R_t_0","Angular_L_t_0",21
"Parietal_Inf_R_t_1","Angular_L_t_0",3
"Parietal_Sup_L_t_0","Angular_L_t_0",29
"Parietal_Sup_R_t_0","Angular_L_t_0",11
"Postcentral_L_t_0","Angular_L_t_0",41
"Postcentral_R_t_0","Angular_L_t_0",20
"Postcentral_R_t_1","Angular_L_t_0",1
"Precentral_L_t_0","Angular_L_t_0",31
"Precentral_R_t_0","Angular_L_t_0",23
"Precuneus_L_t_0","Angular_L_t_0",30
"Precuneus_R_t_0","Angular_L_t_0",21
"Precuneus_R_t_1","Angular_L_t_0",1
"Putamen_L_t_0","Angular_L_t_0",42
"Putamen_R_t_0","Angular_L_t_0",50
"Rectus_L_t_0","Angular_L_t_0",31
"Rectus_R_t_0","Angular_L_t_0",21
"Rolandic_Oper_L_t_0","Angular_L_t_0",66
"Rolandic_Oper_R_t_0","Angular_L_t_0",35
"Scan_no_t_0","Angular_L_t_0",20
"Supp_Motor_Area_L_t_0","Angular_L_t_0",18
"Supp_Motor_Area_L_t_1","Angular_L_t_0",1
"Supp_Motor_Area_R_t_0","Angular_L_t_0",14
"SupraMarginal_L_t_0","Angular_L_t_0",36
"SupraMarginal_R_t_0","Angular_L_t_0",33
"Temporal_Inf_L_t_0","Angular_L_t_0",11
"Temporal_Inf_R_t_0","Angular_L_t_0",18
"Temporal_Mid_L_t_0","Angular_L_t_0",22
"Temporal_Mid_R_t_0","Angular_L_t_0",39
"Temporal_Pole_Mid_L_t_0","Angular_L_t_0",27
"Temporal_Pole_Mid_R_t_0","Angular_L_t_0",19
"Temporal_Pole_Sup_L_t_0","Angular_L_t_0",30
"Temporal_Pole_Sup_L_t_1","Angular_L_t_0",1
"Temporal_Pole_Sup_R_t_0","Angular_L_t_0",30
"Temporal_Sup_L_t_0","Angular_L_t_0",36
"Temporal_Sup_R_t_0","Angular_L_t_0",35
"Thalamus_L_t_0","Angular_L_t_0",39
"Thalamus_R_t_0","Angular_L_t_0",21
"Vermis_1_2_t_0","Angular_L_t_0",21
"Vermis_1_2_t_1","Angular_L_t_0",1
"Vermis_10_t_0","Angular_L_t_0",13
"Vermis_10_t_1","Angular_L_t_0",1
"Vermis_3_t_0","Angular_L_t_0",34
"Vermis_4_5_t_0","Angular_L_t_0",21
"Vermis_6_t_0","Angular_L_t_0",23
"Vermis_7_t_0","Angular_L_t_0",22
"Vermis_8_t_0","Angular_L_t_0",26
"Vermis_9_t_0","Angular_L_t_0",32
"Amygdala_L_t_1","Angular_L_t_1",27
"Amygdala_R_t_1","Angular_L_t_1",25
"Angular_R_t_1","Angular_L_t_1",36
"Calcarine_L_t_1","Angular_L_t_1",35
"Calcarine_R_t_1","Angular_L_t_1",30
"Caudate_L_t_1","Angular_L_t_1",47
"Caudate_R_t_1","Angular_L_t_1",28
"Cerebelum_10_L_t_1","Angular_L_t_1",31
"Cerebelum_10_R_t_1","Angular_L_t_1",31
"Cerebelum_3_L_t_1","Angular_L_t_1",29
"Cerebelum_3_R_t_1","Angular_L_t_1",29
"Cerebelum_4_5_L_t_1","Angular_L_t_1",49
"Cerebelum_4_5_R_t_1","Angular_L_t_1",41
"Cerebelum_6_L_t_1","Angular_L_t_1",33
"Cerebelum_6_R_t_1","Angular_L_t_1",30
"Cerebelum_7b_L_t_1","Angular_L_t_1",23
"Cerebelum_7b_R_t_1","Angular_L_t_1",19
"Cerebelum_8_L_t_1","Angular_L_t_1",21
"Cerebelum_8_R_t_1","Angular_L_t_1",38
"Cerebelum_9_L_t_1","Angular_L_t_1",41
"Cerebelum_9_R_t_1","Angular_L_t_1",44
"Cerebelum_Crus1_L_t_1","Angular_L_t_1",27
"Cerebelum_Crus1_R_t_1","Angular_L_t_1",26
"Cerebelum_Crus2_L_t_1","Angular_L_t_1",19
"Cerebelum_Crus2_R_t_1","Angular_L_t_1",20
"Cingulum_Ant_L_t_1","Angular_L_t_1",51
"Cingulum_Ant_R_t_1","Angular_L_t_1",39
"Cingulum_Mid_L_t_1","Angular_L_t_1",55
"Cingulum_Mid_R_t_1","Angular_L_t_1",44
"Cingulum_Post_L_t_1","Angular_L_t_1",46
"Cingulum_Post_R_t_1","Angular_L_t_1",30
"Cuneus_L_t_1","Angular_L_t_1",35
"Cuneus_R_t_1","Angular_L_t_1",27
"DVARS_t_1","Angular_L_t_1",25
"Frontal_Inf_Oper_L_t_1","Angular_L_t_1",53
"Frontal_Inf_Oper_R_t_1","Angular_L_t_1",36
"Frontal_Inf_Orb_L_t_1","Angular_L_t_1",54
"Frontal_Inf_Orb_R_t_1","Angular_L_t_1",43
"Frontal_Inf_Tri_L_t_1","Angular_L_t_1",54
"Frontal_Inf_Tri_R_t_1","Angular_L_t_1",21
"Frontal_Med_Orb_L_t_1","Angular_L_t_1",21
"Frontal_Med_Orb_R_t_1","Angular_L_t_1",24
"Frontal_Mid_L_t_1","Angular_L_t_1",42
"Frontal_Mid_Orb_L_t_1","Angular_L_t_1",31
"Frontal_Mid_Orb_R_t_1","Angular_L_t_1",30
"Frontal_Mid_R_t_1","Angular_L_t_1",31
"Frontal_Sup_L_t_1","Angular_L_t_1",35
"Frontal_Sup_Medial_L_t_1","Angular_L_t_1",36
"Frontal_Sup_Medial_R_t_1","Angular_L_t_1",31
"Frontal_Sup_Orb_L_t_1","Angular_L_t_1",22
"Frontal_Sup_Orb_R_t_1","Angular_L_t_1",23
"Frontal_Sup_R_t_1","Angular_L_t_1",24
"Fusiform_L_t_1","Angular_L_t_1",17
"Fusiform_R_t_1","Angular_L_t_1",30
"Heschl_L_t_1","Angular_L_t_1",44
"Heschl_R_t_1","Angular_L_t_1",21
"Hippocampus_L_t_1","Angular_L_t_1",25
"Hippocampus_R_t_1","Angular_L_t_1",27
"Insula_L_t_1","Angular_L_t_1",74
"Insula_R_t_1","Angular_L_t_1",30
"Lingual_L_t_1","Angular_L_t_1",30
"Lingual_R_t_1","Angular_L_t_1",32
"Occipital_Inf_L_t_1","Angular_L_t_1",15
"Occipital_Inf_R_t_1","Angular_L_t_1",36
"Occipital_Mid_L_t_1","Angular_L_t_1",52
"Occipital_Mid_R_t_1","Angular_L_t_1",38
"Occipital_Sup_L_t_1","Angular_L_t_1",27
"Occipital_Sup_R_t_1","Angular_L_t_1",16
"Olfactory_L_t_1","Angular_L_t_1",31
"Olfactory_R_t_1","Angular_L_t_1",20
"Pallidum_L_t_1","Angular_L_t_1",39
"Pallidum_R_t_1","Angular_L_t_1",18
"Paracentral_Lobule_L_t_1","Angular_L_t_1",14
"Paracentral_Lobule_R_t_1","Angular_L_t_1",13
"ParaHippocampal_L_t_1","Angular_L_t_1",45
"ParaHippocampal_R_t_1","Angular_L_t_1",30
"Parietal_Inf_L_t_1","Angular_L_t_1",24
"Parietal_Inf_R_t_1","Angular_L_t_1",21
"Parietal_Sup_L_t_1","Angular_L_t_1",29
"Parietal_Sup_R_t_1","Angular_L_t_1",11
"Postcentral_L_t_1","Angular_L_t_1",41
"Postcentral_R_t_1","Angular_L_t_1",20
"Precentral_L_t_1","Angular_L_t_1",31
"Precentral_R_t_1","Angular_L_t_1",23
"Precuneus_L_t_1","Angular_L_t_1",30
"Precuneus_R_t_1","Angular_L_t_1",21
"Putamen_L_t_1","Angular_L_t_1",42
"Putamen_R_t_1","Angular_L_t_1",50
"Rectus_L_t_1","Angular_L_t_1",31
"Rectus_R_t_1","Angular_L_t_1",21
"Rolandic_Oper_L_t_1","Angular_L_t_1",66
"Rolandic_Oper_R_t_1","Angular_L_t_1",35
"Scan_no_t_1","Angular_L_t_1",20
"Supp_Motor_Area_L_t_1","Angular_L_t_1",18
"Supp_Motor_Area_R_t_1","Angular_L_t_1",14
"SupraMarginal_L_t_1","Angular_L_t_1",36
"SupraMarginal_R_t_1","Angular_L_t_1",33
"Temporal_Inf_L_t_1","Angular_L_t_1",11
"Temporal_Inf_R_t_1","Angular_L_t_1",18
"Temporal_Mid_L_t_1","Angular_L_t_1",22
"Temporal_Mid_R_t_1","Angular_L_t_1",39
"Temporal_Pole_Mid_L_t_1","Angular_L_t_1",27
"Temporal_Pole_Mid_R_t_1","Angular_L_t_1",19
"Temporal_Pole_Sup_L_t_1","Angular_L_t_1",30
"Temporal_Pole_Sup_R_t_1","Angular_L_t_1",30
"Temporal_Sup_L_t_1","Angular_L_t_1",36
"Temporal_Sup_R_t_1","Angular_L_t_1",35
"Thalamus_L_t_1","Angular_L_t_1",39
"Thalamus_R_t_1","Angular_L_t_1",21
"Vermis_1_2_t_1","Angular_L_t_1",21
"Vermis_10_t_1","Angular_L_t_1",13
"Vermis_3_t_1","Angular_L_t_1",34
"Vermis_4_5_t_1","Angular_L_t_1",21
"Vermis_6_t_1","Angular_L_t_1",23
"Vermis_7_t_1","Angular_L_t_1",22
"Vermis_8_t_1","Angular_L_t_1",26
"Vermis_9_t_1","Angular_L_t_1",32
"Amygdala_L_t_0","Angular_R_t_0",28
"Amygdala_R_t_0","Angular_R_t_0",20
"Amygdala_R_t_1","Angular_R_t_0",1
"Angular_L_t_0","Angular_R_t_0",64
"Angular_R_t_1","Angular_R_t_0",94
"Calcarine_L_t_0","Angular_R_t_0",50
"Calcarine_L_t_1","Angular_R_t_0",2
"Calcarine_R_t_0","Angular_R_t_0",49
"Caudate_L_t_0","Angular_R_t_0",38
"Caudate_L_t_1","Angular_R_t_0",2
"Caudate_R_t_0","Angular_R_t_0",25
"Caudate_R_t_1","Angular_R_t_0",5
"Cerebelum_10_L_t_0","Angular_R_t_0",37
"Cerebelum_10_R_t_0","Angular_R_t_0",22
"Cerebelum_3_L_t_0","Angular_R_t_0",27
"Cerebelum_3_R_t_0","Angular_R_t_0",36
"Cerebelum_4_5_L_t_0","Angular_R_t_0",47
"Cerebelum_4_5_R_t_0","Angular_R_t_0",45
"Cerebelum_4_5_R_t_1","Angular_R_t_0",1
"Cerebelum_6_L_t_0","Angular_R_t_0",37
"Cerebelum_6_R_t_0","Angular_R_t_0",38
"Cerebelum_7b_L_t_0","Angular_R_t_0",32
"Cerebelum_7b_R_t_0","Angular_R_t_0",18
"Cerebelum_8_L_t_0","Angular_R_t_0",26
"Cerebelum_8_R_t_0","Angular_R_t_0",39
"Cerebelum_9_L_t_0","Angular_R_t_0",52
"Cerebelum_9_R_t_0","Angular_R_t_0",39
"Cerebelum_Crus1_L_t_0","Angular_R_t_0",30
"Cerebelum_Crus1_R_t_0","Angular_R_t_0",32
"Cerebelum_Crus1_R_t_1","Angular_R_t_0",1
"Cerebelum_Crus2_L_t_0","Angular_R_t_0",18
"Cerebelum_Crus2_R_t_0","Angular_R_t_0",24
"Cerebelum_Crus2_R_t_1","Angular_R_t_0",1
"Cingulum_Ant_L_t_0","Angular_R_t_0",64
"Cingulum_Ant_R_t_0","Angular_R_t_0",39
"Cingulum_Ant_R_t_1","Angular_R_t_0",1
"Cingulum_Mid_L_t_0","Angular_R_t_0",63
"Cingulum_Mid_R_t_0","Angular_R_t_0",57
"Cingulum_Post_L_t_0","Angular_R_t_0",37
"Cingulum_Post_R_t_0","Angular_R_t_0",41
"Cuneus_L_t_0","Angular_R_t_0",50
"Cuneus_R_t_0","Angular_R_t_0",44
"DVARS_t_0","Angular_R_t_0",28
"DVARS_t_1","Angular_R_t_0",60
"Frontal_Inf_Oper_L_t_0","Angular_R_t_0",51
"Frontal_Inf_Oper_L_t_1","Angular_R_t_0",1
"Frontal_Inf_Oper_R_t_0","Angular_R_t_0",29
"Frontal_Inf_Oper_R_t_1","Angular_R_t_0",1
"Frontal_Inf_Orb_L_t_0","Angular_R_t_0",38
"Frontal_Inf_Orb_R_t_0","Angular_R_t_0",34
"Frontal_Inf_Orb_R_t_1","Angular_R_t_0",1
"Frontal_Inf_Tri_L_t_0","Angular_R_t_0",53
"Frontal_Inf_Tri_L_t_1","Angular_R_t_0",1
"Frontal_Inf_Tri_R_t_0","Angular_R_t_0",24
"Frontal_Med_Orb_L_t_0","Angular_R_t_0",22
"Frontal_Med_Orb_R_t_0","Angular_R_t_0",18
"Frontal_Med_Orb_R_t_1","Angular_R_t_0",2
"Frontal_Mid_L_t_0","Angular_R_t_0",50
"Frontal_Mid_Orb_L_t_0","Angular_R_t_0",33
"Frontal_Mid_Orb_L_t_1","Angular_R_t_0",2
"Frontal_Mid_Orb_R_t_0","Angular_R_t_0",26
"Frontal_Mid_Orb_R_t_1","Angular_R_t_0",1
"Frontal_Mid_R_t_0","Angular_R_t_0",33
"Frontal_Mid_R_t_1","Angular_R_t_0",2
"Frontal_Sup_L_t_0","Angular_R_t_0",34
"Frontal_Sup_Medial_L_t_0","Angular_R_t_0",26
"Frontal_Sup_Medial_R_t_0","Angular_R_t_0",23
"Frontal_Sup_Orb_L_t_0","Angular_R_t_0",28
"Frontal_Sup_Orb_R_t_0","Angular_R_t_0",16
"Frontal_Sup_R_t_0","Angular_R_t_0",13
"Fusiform_L_t_0","Angular_R_t_0",16
"Fusiform_R_t_0","Angular_R_t_0",34
"Heschl_L_t_0","Angular_R_t_0",51
"Heschl_L_t_1","Angular_R_t_0",1
"Heschl_R_t_0","Angular_R_t_0",24
"Heschl_R_t_1","Angular_R_t_0",1
"Hippocampus_L_t_0","Angular_R_t_0",30
"Hippocampus_L_t_1","Angular_R_t_0",2
"Hippocampus_R_t_0","Angular_R_t_0",24
"Insula_L_t_0","Angular_R_t_0",65
"Insula_R_t_0","Angular_R_t_0",52
"Insula_R_t_1","Angular_R_t_0",4
"Lingual_L_t_0","Angular_R_t_0",43
"Lingual_R_t_0","Angular_R_t_0",32
"Lingual_R_t_1","Angular_R_t_0",1
"Occipital_Inf_L_t_0","Angular_R_t_0",27
"Occipital_Inf_R_t_0","Angular_R_t_0",42
"Occipital_Inf_R_t_1","Angular_R_t_0",1
"Occipital_Mid_L_t_0","Angular_R_t_0",56
"Occipital_Mid_R_t_0","Angular_R_t_0",55
"Occipital_Sup_L_t_0","Angular_R_t_0",39
"Occipital_Sup_R_t_0","Angular_R_t_0",42
"Occipital_Sup_R_t_1","Angular_R_t_0",1
"Olfactory_L_t_0","Angular_R_t_0",27
"Olfactory_R_t_0","Angular_R_t_0",20
"Pallidum_L_t_0","Angular_R_t_0",33
"Pallidum_R_t_0","Angular_R_t_0",23
"Paracentral_Lobule_L_t_0","Angular_R_t_0",23
"Paracentral_Lobule_R_t_0","Angular_R_t_0",18
"Paracentral_Lobule_R_t_1","Angular_R_t_0",1
"ParaHippocampal_L_t_0","Angular_R_t_0",34
"ParaHippocampal_R_t_0","Angular_R_t_0",30
"Parietal_Inf_L_t_0","Angular_R_t_0",63
"Parietal_Inf_R_t_0","Angular_R_t_0",6
"Parietal_Sup_L_t_0","Angular_R_t_0",62
"Parietal_Sup_R_t_0","Angular_R_t_0",26
"Postcentral_L_t_0","Angular_R_t_0",41
"Postcentral_R_t_0","Angular_R_t_0",25
"Postcentral_R_t_1","Angular_R_t_0",4
"Precentral_L_t_0","Angular_R_t_0",35
"Precentral_R_t_0","Angular_R_t_0",16
"Precuneus_L_t_0","Angular_R_t_0",50
"Precuneus_L_t_1","Angular_R_t_0",1
"Precuneus_R_t_0","Angular_R_t_0",44
"Precuneus_R_t_1","Angular_R_t_0",1
"Putamen_L_t_0","Angular_R_t_0",48
"Putamen_R_t_0","Angular_R_t_0",36
"Rectus_L_t_0","Angular_R_t_0",22
"Rectus_R_t_0","Angular_R_t_0",21
"Rolandic_Oper_L_t_0","Angular_R_t_0",73
"Rolandic_Oper_R_t_0","Angular_R_t_0",46
"Rolandic_Oper_R_t_1","Angular_R_t_0",13
"Scan_no_t_0","Angular_R_t_0",22
"Supp_Motor_Area_L_t_0","Angular_R_t_0",23
"Supp_Motor_Area_L_t_1","Angular_R_t_0",1
"Supp_Motor_Area_R_t_0","Angular_R_t_0",12
"Supp_Motor_Area_R_t_1","Angular_R_t_0",2
"SupraMarginal_L_t_0","Angular_R_t_0",53
"SupraMarginal_L_t_1","Angular_R_t_0",1
"SupraMarginal_R_t_0","Angular_R_t_0",54
"Temporal_Inf_L_t_0","Angular_R_t_0",12
"Temporal_Inf_R_t_0","Angular_R_t_0",15
"Temporal_Mid_L_t_0","Angular_R_t_0",34
"Temporal_Mid_R_t_0","Angular_R_t_0",61
"Temporal_Pole_Mid_L_t_0","Angular_R_t_0",33
"Temporal_Pole_Mid_R_t_0","Angular_R_t_0",22
"Temporal_Pole_Sup_L_t_0","Angular_R_t_0",32
"Temporal_Pole_Sup_L_t_1","Angular_R_t_0",1
"Temporal_Pole_Sup_R_t_0","Angular_R_t_0",42
"Temporal_Sup_L_t_0","Angular_R_t_0",57
"Temporal_Sup_R_t_0","Angular_R_t_0",46
"Thalamus_L_t_0","Angular_R_t_0",46
"Thalamus_L_t_1","Angular_R_t_0",4
"Thalamus_R_t_0","Angular_R_t_0",40
"Thalamus_R_t_1","Angular_R_t_0",1
"Vermis_1_2_t_0","Angular_R_t_0",26
"Vermis_1_2_t_1","Angular_R_t_0",1
"Vermis_10_t_0","Angular_R_t_0",12
"Vermis_10_t_1","Angular_R_t_0",3
"Vermis_3_t_0","Angular_R_t_0",27
"Vermis_4_5_t_0","Angular_R_t_0",34
"Vermis_4_5_t_1","Angular_R_t_0",1
"Vermis_6_t_0","Angular_R_t_0",33
"Vermis_7_t_0","Angular_R_t_0",24
"Vermis_8_t_0","Angular_R_t_0",26
"Vermis_9_t_0","Angular_R_t_0",32
"Vermis_9_t_1","Angular_R_t_0",1
"Amygdala_L_t_1","Angular_R_t_1",28
"Amygdala_R_t_1","Angular_R_t_1",20
"Angular_L_t_1","Angular_R_t_1",64
"Calcarine_L_t_1","Angular_R_t_1",50
"Calcarine_R_t_1","Angular_R_t_1",49
"Caudate_L_t_1","Angular_R_t_1",38
"Caudate_R_t_1","Angular_R_t_1",25
"Cerebelum_10_L_t_1","Angular_R_t_1",37
"Cerebelum_10_R_t_1","Angular_R_t_1",22
"Cerebelum_3_L_t_1","Angular_R_t_1",27
"Cerebelum_3_R_t_1","Angular_R_t_1",36
"Cerebelum_4_5_L_t_1","Angular_R_t_1",47
"Cerebelum_4_5_R_t_1","Angular_R_t_1",45
"Cerebelum_6_L_t_1","Angular_R_t_1",37
"Cerebelum_6_R_t_1","Angular_R_t_1",38
"Cerebelum_7b_L_t_1","Angular_R_t_1",32
"Cerebelum_7b_R_t_1","Angular_R_t_1",18
"Cerebelum_8_L_t_1","Angular_R_t_1",26
"Cerebelum_8_R_t_1","Angular_R_t_1",39
"Cerebelum_9_L_t_1","Angular_R_t_1",52
"Cerebelum_9_R_t_1","Angular_R_t_1",39
"Cerebelum_Crus1_L_t_1","Angular_R_t_1",30
"Cerebelum_Crus1_R_t_1","Angular_R_t_1",32
"Cerebelum_Crus2_L_t_1","Angular_R_t_1",18
"Cerebelum_Crus2_R_t_1","Angular_R_t_1",24
"Cingulum_Ant_L_t_1","Angular_R_t_1",64
"Cingulum_Ant_R_t_1","Angular_R_t_1",39
"Cingulum_Mid_L_t_1","Angular_R_t_1",63
"Cingulum_Mid_R_t_1","Angular_R_t_1",57
"Cingulum_Post_L_t_1","Angular_R_t_1",37
"Cingulum_Post_R_t_1","Angular_R_t_1",41
"Cuneus_L_t_1","Angular_R_t_1",50
"Cuneus_R_t_1","Angular_R_t_1",44
"DVARS_t_1","Angular_R_t_1",28
"Frontal_Inf_Oper_L_t_1","Angular_R_t_1",51
"Frontal_Inf_Oper_R_t_1","Angular_R_t_1",29
"Frontal_Inf_Orb_L_t_1","Angular_R_t_1",38
"Frontal_Inf_Orb_R_t_1","Angular_R_t_1",34
"Frontal_Inf_Tri_L_t_1","Angular_R_t_1",53
"Frontal_Inf_Tri_R_t_1","Angular_R_t_1",24
"Frontal_Med_Orb_L_t_1","Angular_R_t_1",22
"Frontal_Med_Orb_R_t_1","Angular_R_t_1",18
"Frontal_Mid_L_t_1","Angular_R_t_1",50
"Frontal_Mid_Orb_L_t_1","Angular_R_t_1",33
"Frontal_Mid_Orb_R_t_1","Angular_R_t_1",26
"Frontal_Mid_R_t_1","Angular_R_t_1",33
"Frontal_Sup_L_t_1","Angular_R_t_1",34
"Frontal_Sup_Medial_L_t_1","Angular_R_t_1",26
"Frontal_Sup_Medial_R_t_1","Angular_R_t_1",23
"Frontal_Sup_Orb_L_t_1","Angular_R_t_1",28
"Frontal_Sup_Orb_R_t_1","Angular_R_t_1",16
"Frontal_Sup_R_t_1","Angular_R_t_1",13
"Fusiform_L_t_1","Angular_R_t_1",16
"Fusiform_R_t_1","Angular_R_t_1",34
"Heschl_L_t_1","Angular_R_t_1",51
"Heschl_R_t_1","Angular_R_t_1",24
"Hippocampus_L_t_1","Angular_R_t_1",30
"Hippocampus_R_t_1","Angular_R_t_1",24
"Insula_L_t_1","Angular_R_t_1",65
"Insula_R_t_1","Angular_R_t_1",52
"Lingual_L_t_1","Angular_R_t_1",43
"Lingual_R_t_1","Angular_R_t_1",32
"Occipital_Inf_L_t_1","Angular_R_t_1",27
"Occipital_Inf_R_t_1","Angular_R_t_1",42
"Occipital_Mid_L_t_1","Angular_R_t_1",56
"Occipital_Mid_R_t_1","Angular_R_t_1",55
"Occipital_Sup_L_t_1","Angular_R_t_1",39
"Occipital_Sup_R_t_1","Angular_R_t_1",42
"Olfactory_L_t_1","Angular_R_t_1",27
"Olfactory_R_t_1","Angular_R_t_1",20
"Pallidum_L_t_1","Angular_R_t_1",33
"Pallidum_R_t_1","Angular_R_t_1",23
